FLIGHT_COUNT,SUM_YR_1,LAST_TO_END
6,1270.0,134
4,3594.0,556
3,1530.0,112
4,3202.0,122
5,3543.0,547
5,3146.0,100
2,3589.0,551
12,462.0,44
4,711.0,122
3,0.0,118
6,0.0,262
2,0.0,110
6,923.0,67
5,0.0,7
4,1457.0,17
3,1280.0,462
6,1520.0,275
4,0.0,199
5,3424.0,459
2,3240.0,599
7,1785.0,204
4,3489.0,438
4,3363.0,449
4,2520.0,106
4,3944.0,416
4,1244.0,58
2,0.0,222
2,3237.0,483
2,3237.0,452
7,2933.0,278
3,2410.0,100
6,4489.0,444
3,0.0,68
4,3974.0,618
3,2622.0,24
3,5575.0,470
3,1120.0,42
2,3048.0,599
4,3526.0,513
8,910.0,209
3,2040.0,96
2,0.0,217
3,680.0,163
4,3854.0,368
4,1730.0,9
5,2348.0,254
7,1932.0,168
4,1903.0,188
3,3350.0,369
4,0.0,171
4,4735.0,324
2,0.0,255
4,3600.0,419
5,1320.0,118
3,3700.0,551
2,3306.0,702
5,525.0,329
4,3306.0,157
6,2348.0,144
4,490.0,238
7,1067.0,115
7,2742.0,25
4,1648.0,120
5,2583.0,39
3,0.0,34
3,3604.0,390
3,473.0,313
5,2201.0,187
3,0.0,62
5,1348.0,47
3,0.0,78
5,660.0,32
4,864.0,226
6,2380.0,70
3,1210.0,67
4,0.0,59
6,2412.0,100
4,2092.0,250
4,0.0,112
2,1730.0,620
2,1700.0,12
5,4820.0,377
3,1040.0,198
10,1680.0,17
5,384.0,274
4,0.0,32
4,2520.0,529
4,3710.0,479
2,0.0,24
7,3255.0,373
4,4525.0,551
3,1138.0,199
2,0.0,61
3,3490.0,503
4,0.0,115
5,0.0,122
4,0.0,192
4,830.0,182
6,2720.0,357
6,1936.0,137
5,2243.0,205
8,2078.0,7
6,3268.0,516
5,0.0,43
4,1836.0,275
2,2865.0,424
3,1088.0,67
3,0.0,42
5,5563.0,621
5,650.0,123
4,476.0,201
6,3383.0,138
3,3618.0,400
6,3292.0,152
2,0.0,65
6,426.0,230
5,1890.0,9
6,1204.0,54
4,0.0,36
4,0.0,83
4,1190.0,167
2,0.0,150
2,0.0,241
2,0.0,271
5,2875.0,113
3,1400.0,376
4,2140.0,202
3,0.0,20
5,1413.0,100
6,0.0,147
5,0.0,27
5,1551.0,176
4,1523.0,359
4,2704.0,299
4,840.0,39
5,1269.0,236
4,1440.0,321
8,12130.0,446
5,1620.0,78
4,2025.0,227
8,1116.0,44
5,2100.0,90
3,0.0,47
4,0.0,253
5,710.0,55
9,2211.0,32
3,1868.0,613
5,1420.0,175
4,1143.0,149
2,1635.0,168
3,2801.0,292
2,0.0,352
7,1600.0,112
6,1207.0,212
6,0.0,115
6,3505.0,360
5,708.0,156
3,4300.0,55
5,413.0,306
4,0.0,146
3,2045.0,587
5,1345.0,147
5,0.0,132
3,3299.0,542
5,3858.0,431
7,3768.0,57
4,3923.0,489
6,1770.0,117
5,0.0,94
2,1450.0,291
5,0.0,108
4,0.0,136
4,0.0,104
4,0.0,12
4,1560.0,247
3,0.0,130
5,3689.0,417
8,0.0,284
2,1896.0,280
5,2928.0,83
6,2374.0,367
2,0.0,69
5,3913.0,496
4,183.0,139
4,0.0,130
3,3603.0,501
6,2808.0,62
4,2083.0,123
4,4542.0,591
5,2035.0,273
4,0.0,169
7,0.0,161
5,710.0,268
4,3800.0,550
3,1440.0,250
5,2421.0,19
4,570.0,81
5,3981.0,578
3,3062.0,526
4,840.0,12
3,2100.0,298
4,2963.0,483
6,3000.0,49
3,2420.0,194
2,3240.0,443
3,3657.0,535
5,0.0,37
6,960.0,164
3,730.0,154
2,0.0,317
3,0.0,14
5,2240.0,425
5,1386.0,4
4,2190.0,640
4,0.0,34
5,3822.0,611
4,0.0,115
3,657.0,31
4,2070.0,312
8,1205.0,221
6,1352.0,147
4,2104.0,36
2,0.0,121
2,0.0,51
4,2460.0,233
4,3640.0,563
3,1538.0,187
3,0.0,107
2,1428.0,597
3,2468.0,49
5,3634.0,589
2,3075.0,489
2,0.0,237
6,1536.0,154
5,540.0,134
4,1321.0,235
6,1403.0,130
3,2728.0,78
6,2522.0,204
3,0.0,125
5,1400.0,22
5,1090.0,232
7,1613.0,68
2,1846.0,602
6,3807.0,487
3,800.0,324
3,0.0,76
5,3718.0,390
7,4393.0,492
3,2410.0,702
3,2410.0,607
6,3964.0,12
3,1450.0,142
5,3641.0,584
5,700.0,76
4,0.0,166
5,970.0,51
3,3620.0,491
4,0.0,138
3,3447.0,558
5,0.0,89
5,1615.0,101
2,2940.0,689
2,3580.0,691
2,3580.0,641
2,2860.0,533
5,3490.0,54
5,3490.0,372
5,0.0,132
3,0.0,86
4,2259.0,236
4,3187.0,292
5,0.0,45
5,2189.0,326
4,540.0,117
2,0.0,148
4,2638.0,267
10,2191.0,349
6,4404.0,639
2,3485.0,526
3,2805.0,230
4,2635.0,196
6,4210.0,591
4,3618.0,494
2,0.0,22
8,3750.0,159
4,0.0,18
3,2890.0,177
3,2550.0,123
5,0.0,259
3,3493.0,545
5,3973.0,536
4,1820.0,156
4,1691.0,190
2,0.0,154
2,0.0,72
5,3568.0,367
5,3590.0,386
3,0.0,64
2,0.0,59
5,1280.0,5
6,2815.0,512
5,1324.0,278
3,850.0,380
2,3094.0,438
4,1024.0,284
7,1697.0,121
3,3892.0,402
3,2816.0,539
3,1280.0,167
3,0.0,25
4,690.0,73
2,0.0,43
4,1920.0,335
3,2805.0,574
3,3432.0,400
5,3884.0,518
7,2322.0,75
5,2130.0,319
3,0.0,35
8,636.0,144
4,3717.0,557
5,3705.0,488
5,0.0,58
3,780.0,129
2,1700.0,140
3,850.0,47
2,0.0,192
2,0.0,332
4,2484.0,313
5,3033.0,2
4,0.0,25
4,283.0,206
4,2560.0,102
4,0.0,109
4,0.0,155
4,1530.0,233
7,1416.0,268
4,858.0,261
4,2210.0,166
7,2656.0,448
6,3461.0,364
6,648.0,119
5,878.0,1
3,2625.0,38
6,3150.0,147
3,3704.0,550
5,1401.0,238
2,0.0,133
6,1430.0,34
5,0.0,186
6,11306.0,603
4,0.0,145
6,2331.0,122
5,1024.0,76
5,3153.0,321
4,0.0,50
4,0.0,42
4,0.0,14
4,2806.0,302
2,0.0,22
8,175.0,62
4,2905.0,46
5,1025.0,73
4,1630.0,317
3,2130.0,155
3,2999.0,562
3,1106.0,154
3,2330.0,513
4,768.0,140
5,1478.0,151
5,1125.0,79
3,2870.0,426
6,777.0,112
2,735.0,43
2,0.0,282
5,1380.0,145
2,0.0,348
3,1225.0,44
5,704.0,110
2,0.0,182
3,0.0,53
4,3657.0,426
5,4182.0,394
5,774.0,2
3,595.0,386
4,3352.0,519
3,1960.0,235
9,0.0,1
9,5494.0,505
3,1580.0,342
4,3794.0,268
5,700.0,9
4,3136.0,340
4,1223.0,234
5,2080.0,133
4,1269.0,208
5,1908.0,18
5,2471.0,136
5,3526.0,360
3,630.0,223
5,2879.0,579
3,3404.0,534
3,910.0,268
6,1224.0,36
3,0.0,58
5,0.0,117
4,0.0,91
4,510.0,47
4,2295.0,179
4,2304.0,11
2,1700.0,32
3,0.0,342
5,1350.0,15
6,3200.0,394
5,0.0,299
5,1440.0,22
3,595.0,225
3,0.0,282
6,2749.0,17
8,1669.0,305
8,3936.0,16
4,3419.0,400
3,4214.0,525
4,1130.0,173
5,2695.0,282
4,576.0,124
2,3235.0,497
2,3234.0,570
2,3234.0,506
2,3234.0,458
3,1020.0,37
3,603.0,244
6,3043.0,308
4,1190.0,151
5,1128.0,194
5,1700.0,140
6,2728.0,189
2,1890.0,108
4,2295.0,330
4,3240.0,511
4,698.0,332
4,2151.0,237
4,0.0,63
6,3526.0,380
3,0.0,72
8,2698.0,155
5,2403.0,290
3,2534.0,69
4,1080.0,116
3,640.0,201
4,1985.0,349
3,1190.0,330
3,3293.0,549
5,1920.0,337
3,1680.0,152
4,2538.0,29
3,2448.0,221
4,263.0,9
4,3789.0,503
6,0.0,118
4,3494.0,464
4,1050.0,4
5,3702.0,409
3,3648.0,453
3,3933.0,592
4,1750.0,145
6,1420.0,80
7,3133.0,157
4,3074.0,186
4,3393.0,400
3,3183.0,503
2,0.0,234
5,700.0,37
5,2307.0,145
3,1280.0,322
7,1678.0,25
3,0.0,75
3,0.0,99
2,0.0,12
4,1136.0,331
3,3550.0,415
5,3851.0,632
4,3009.0,542
4,2048.0,134
4,3561.0,451
4,950.0,56
4,0.0,34
4,0.0,20
4,3740.0,525
5,2938.0,172
5,0.0,3
2,2975.0,421
3,0.0,57
2,0.0,174
6,1009.0,263
3,3464.0,627
4,3580.0,403
7,4371.0,136
4,0.0,23
4,3120.0,25
4,0.0,186
4,1109.0,262
6,2115.0,116
4,1280.0,151
3,2385.0,72
6,0.0,85
5,0.0,81
2,1380.0,191
6,630.0,126
5,0.0,85
3,731.0,6
3,732.0,6
6,3068.0,522
5,918.0,157
6,3102.0,97
8,2976.0,279
2,3370.0,529
5,0.0,32
3,3020.0,324
3,3990.0,579
4,3633.0,428
3,2230.0,86
4,657.0,107
6,2688.0,195
6,0.0,101
4,3181.0,463
6,2984.0,4
2,0.0,31
4,1508.0,114
11,1071.0,75
5,624.0,95
5,3720.0,567
4,0.0,109
6,2325.0,68
3,1050.0,193
2,2915.0,612
4,1754.0,25
3,1026.0,178
6,3443.0,392
4,1190.0,225
7,0.0,69
5,3458.0,652
4,0.0,28
7,926.0,20
5,5135.0,536
6,1925.0,362
6,1748.0,127
5,425.0,85
4,1122.0,209
6,712.0,216
5,765.0,130
2,3030.0,617
4,3022.0,3
5,2070.0,200
5,1408.0,3
8,2660.0,236
3,0.0,352
4,960.0,225
5,800.0,258
8,4077.0,466
3,3216.0,485
4,2625.0,107
5,730.0,84
4,2683.0,78
5,1870.0,162
5,850.0,32
4,480.0,154
6,554.0,9
5,5560.0,706
4,1898.0,60
4,0.0,193
4,1260.0,183
5,2599.0,95
6,1300.0,15
4,2130.0,125
4,0.0,207
3,2188.0,175
6,881.0,215
4,0.0,16
5,2352.0,17
2,3340.0,419
3,2060.0,652
2,0.0,290
5,579.0,14
4,2525.0,380
5,1966.0,134
8,1702.0,20
2,1750.0,40
4,3360.0,633
4,1484.0,317
4,1919.0,501
6,3408.0,38
5,2941.0,157
5,2406.0,585
5,837.0,150
5,2773.0,145
5,0.0,102
3,3265.0,663
4,0.0,204
5,688.0,24
4,480.0,178
4,630.0,671
5,1853.0,351
3,0.0,88
4,2884.0,430
4,553.0,13
2,0.0,312
4,0.0,273
2,0.0,116
4,0.0,243
4,1188.0,2
6,3684.0,388
5,1803.0,207
8,756.0,106
4,1970.0,184
3,1678.0,26
3,2890.0,559
2,0.0,140
8,490.0,3
4,1512.0,234
2,0.0,247
2,1085.0,50
6,2459.0,2
3,1360.0,172
7,3024.0,82
5,2390.0,270
4,1782.0,607
3,0.0,320
5,864.0,154
3,3390.0,470
4,580.0,9
5,0.0,1
7,2691.0,195
6,1742.0,293
6,531.0,97
7,0.0,14
4,1534.0,26
3,3543.0,469
2,1890.0,410
6,1560.0,123
4,0.0,350
5,2276.0,1
3,0.0,142
3,3073.0,449
7,2009.0,12
4,0.0,219
3,3410.0,589
4,2167.0,566
2,0.0,92
2,0.0,145
3,2724.0,40
5,2420.0,297
5,1138.0,56
4,1045.0,95
5,791.0,243
5,1585.0,34
4,2448.0,226
6,1760.0,39
2,1353.0,42
4,1209.0,153
4,2618.0,130
2,1836.0,227
6,2715.0,308
3,1785.0,28
5,3649.0,591
6,1067.0,316
3,0.0,2
2,3048.0,449
2,3048.0,449
2,3048.0,449
4,0.0,1
6,560.0,210
4,1500.0,385
4,2050.0,129
4,0.0,7
7,1883.0,23
4,470.0,75
2,1950.0,349
2,3303.0,687
4,2855.0,62
4,576.0,153
3,2079.0,335
7,3998.0,411
4,2325.0,6
4,2440.0,237
3,3464.0,432
3,3577.0,262
2,1651.0,209
2,3192.0,392
2,3192.0,392
3,1632.0,258
2,3265.0,550
2,1890.0,397
2,3150.0,531
2,3150.0,711
2,3150.0,606
3,1464.0,56
5,2316.0,90
6,1452.0,14
2,2890.0,447
2,0.0,194
4,0.0,49
3,1960.0,363
4,990.0,6
4,2714.0,276
3,0.0,131
3,0.0,9
5,860.0,206
5,1974.0,307
5,0.0,48
5,3197.0,35
4,3487.0,389
2,1567.0,163
4,1013.0,210
3,1350.0,30
4,3324.0,415
7,3256.0,34
9,4581.0,591
2,4252.0,672
6,888.0,43
2,2520.0,557
2,3460.0,702
2,3510.0,538
3,0.0,260
4,3478.0,413
3,3340.0,416
5,0.0,5
3,2535.0,340
8,2827.0,49
6,2505.0,38
4,0.0,283
3,0.0,284
4,0.0,31
4,2362.0,156
5,1127.0,481
4,0.0,2
6,0.0,72
5,2555.0,397
5,0.0,215
6,1225.0,119
8,483.0,32
3,3405.0,471
2,0.0,191
6,2448.0,132
6,0.0,9
5,0.0,172
5,1886.0,255
6,1155.0,92
5,2570.0,4
6,2787.0,557
5,445.0,206
2,2490.0,366
3,3113.0,393
4,0.0,126
4,4044.0,505
3,1360.0,117
8,0.0,50
3,1700.0,191
3,0.0,79
6,0.0,3
6,1926.0,106
3,1206.0,708
2,2786.0,422
3,3352.0,372
4,726.0,196
3,0.0,144
5,3336.0,585
4,1241.0,205
4,712.0,287
3,2050.0,15
6,2200.0,109
5,590.0,192
5,0.0,201
8,949.0,49
5,2640.0,111
5,1926.0,203
5,964.0,6
5,1705.0,59
5,3170.0,501
3,3078.0,527
5,2809.0,312
4,0.0,102
5,528.0,3
6,816.0,25
5,3708.0,663
2,1760.0,238
5,2433.0,55
3,3075.0,401
4,1763.0,75
4,0.0,49
5,3582.0,443
3,712.0,8
4,4035.0,532
3,1989.0,361
4,2714.0,240
4,1044.0,215
4,3579.0,653
6,1920.0,240
4,178.0,181
5,792.0,139
5,893.0,248
4,768.0,153
3,1050.0,667
3,3528.0,534
2,2432.0,367
4,1840.0,135
3,3242.0,408
3,1152.0,124
4,2465.0,125
2,3403.0,377
6,0.0,5
2,2100.0,155
5,1008.0,68
3,2540.0,91
4,2920.0,710
5,0.0,206
4,0.0,120
4,1992.0,137
3,2130.0,284
3,715.0,296
5,3420.0,493
7,2283.0,67
3,2560.0,326
5,0.0,30
7,1901.0,47
6,1896.0,127
4,0.0,23
6,1560.0,194
4,1473.0,46
4,804.0,104
2,3390.0,557
2,3390.0,561
2,3390.0,385
2,3390.0,611
2,3390.0,586
2,3390.0,539
2,3390.0,711
2,3390.0,708
2,3390.0,463
2,3390.0,542
2,3390.0,391
3,2560.0,529
2,3390.0,444
2,3390.0,524
2,3390.0,532
2,3390.0,598
2,3390.0,509
2,3390.0,516
2,3390.0,545
2,3390.0,462
2,3390.0,542
2,3390.0,379
2,3390.0,700
6,3626.0,656
3,0.0,6
5,1600.0,183
3,0.0,35
4,0.0,165
5,3864.0,438
5,860.0,261
2,3050.0,590
2,3050.0,568
4,3799.0,371
3,1460.0,51
4,720.0,25
7,797.0,192
3,700.0,223
3,0.0,251
6,2916.0,271
7,2365.0,150
3,0.0,121
2,1940.0,309
4,1615.0,308
2,3072.0,403
2,3072.0,403
8,2962.0,268
5,3662.0,517
7,1023.0,92
5,2777.0,476
4,2700.0,285
4,3485.0,403
3,0.0,103
3,366.0,204
5,2765.0,181
4,1024.0,140
6,1805.0,21
3,2100.0,341
5,2453.0,267
3,1701.0,87
5,3148.0,77
5,3005.0,376
7,1462.0,71
3,0.0,49
2,2698.0,706
3,0.0,25
6,3024.0,349
4,0.0,232
2,2159.0,548
7,2269.0,183
3,2459.0,255
3,3021.0,497
5,0.0,89
6,2076.0,66
5,1024.0,14
3,0.0,286
3,1611.0,53
4,3589.0,553
2,3300.0,395
3,0.0,23
3,2727.0,335
4,0.0,39
4,960.0,27
3,480.0,273
5,0.0,115
11,710.0,23
4,1900.0,272
7,949.0,91
6,725.0,50
4,632.0,158
7,475.0,32
5,1786.0,215
5,2320.0,282
3,2531.0,342
4,0.0,225
3,3000.0,420
4,3270.0,450
2,3260.0,447
4,2090.0,45
4,2140.0,281
6,970.0,104
3,2051.0,617
5,1670.0,221
5,1865.0,171
3,3007.0,530
5,0.0,13
5,0.0,247
5,553.0,152
2,0.0,232
5,2882.0,361
5,1776.0,75
2,3495.0,531
6,690.0,12
4,2394.0,351
5,0.0,96
4,3966.0,375
3,3285.0,432
3,0.0,79
6,0.0,16
5,3064.0,347
4,3400.0,505
5,1890.0,86
5,0.0,9
4,1900.0,322
4,2137.0,103
11,0.0,49
3,930.0,25
5,2928.0,3
4,1694.0,228
3,283.0,134
6,1372.0,139
4,3810.0,426
5,756.0,23
9,686.0,54
7,2541.0,118
3,768.0,70
4,1950.0,3
4,3310.0,414
7,675.0,112
4,1280.0,312
8,3084.0,293
4,0.0,3
4,0.0,115
2,0.0,294
7,1883.0,21
5,0.0,68
3,3213.0,380
5,2537.0,2
4,1022.0,44
2,1420.0,223
5,3655.0,460
3,2380.0,261
3,1040.0,46
7,1909.0,112
2,0.0,205
3,700.0,118
4,0.0,19
5,3148.0,343
3,1442.0,175
4,1836.0,148
4,0.0,21
6,1136.0,344
4,2369.0,186
6,2310.0,95
4,865.0,118
4,1890.0,81
5,3806.0,480
4,0.0,232
4,2310.0,215
5,2067.0,319
3,2161.0,361
10,2278.0,204
6,584.0,109
4,2464.0,235
4,1242.0,303
5,570.0,138
2,2538.0,138
2,2952.0,581
2,0.0,156
2,0.0,38
4,2304.0,283
4,765.0,86
4,0.0,222
4,1040.0,94
4,4025.0,377
4,0.0,83
3,864.0,58
7,3300.0,401
3,2866.0,483
2,2915.0,424
6,2256.0,150
6,3480.0,14
3,3259.0,423
3,0.0,21
3,3118.0,412
5,0.0,1
5,0.0,119
5,1660.0,166
4,3072.0,26
8,3155.0,124
3,0.0,1
4,0.0,310
9,1262.0,6
3,0.0,353
4,1687.0,589
5,2080.0,97
4,1400.0,84
4,3413.0,487
5,0.0,179
3,1930.0,319
7,554.0,73
2,1920.0,649
3,0.0,115
5,700.0,137
5,511.0,162
8,0.0,94
4,3209.0,230
2,0.0,128
4,3431.0,485
4,0.0,97
6,790.0,17
6,635.0,180
6,2555.0,72
4,1160.0,134
3,0.0,203
3,0.0,64
4,3439.0,666
2,0.0,226
4,3545.0,525
3,1850.0,75
4,1845.0,417
4,683.0,9
3,2962.0,596
3,0.0,243
3,960.0,166
6,3422.0,33
3,0.0,159
4,2802.0,309
2,3300.0,488
2,3395.0,530
3,2892.0,541
3,2892.0,541
4,1230.0,48
7,3195.0,278
2,3444.0,526
5,5012.0,176
7,3990.0,488
2,3114.0,606
3,1728.0,130
12,1610.0,35
4,3555.0,555
4,3779.0,543
2,0.0,29
4,2048.0,15
3,4984.0,562
2,1392.0,337
6,1491.0,204
4,3551.0,466
4,3632.0,702
6,2002.0,84
4,2488.0,210
5,0.0,80
5,2162.0,167
2,964.0,56
5,0.0,14
6,2914.0,380
5,1413.0,135
3,308.0,10
3,0.0,124
4,1210.0,243
5,2824.0,291
5,3098.0,168
4,1836.0,143
7,0.0,90
4,960.0,17
7,1245.0,149
3,2415.0,490
3,3166.0,384
3,1260.0,252
6,1024.0,107
3,0.0,229
4,3584.0,401
3,3584.0,668
3,3584.0,481
3,3584.0,553
3,264.0,63
3,0.0,42
3,3115.0,555
2,2940.0,662
3,3465.0,593
3,1213.0,195
2,2243.0,422
4,3316.0,516
2,0.0,5
3,2504.0,512
7,570.0,17
4,0.0,47
11,1608.0,7
3,0.0,26
2,4200.0,367
4,3291.0,638
4,6100.0,415
6,3044.0,31
6,3195.0,422
5,2585.0,264
3,1024.0,439
8,1462.0,267
3,2000.0,163
2,0.0,12
3,2750.0,186
4,0.0,31
2,3280.0,549
2,0.0,295
2,0.0,44
9,789.0,167
4,657.0,36
3,2080.0,26
2,0.0,145
2,0.0,30
4,680.0,38
5,720.0,259
3,710.0,345
5,1764.0,80
4,0.0,234
6,3360.0,388
4,3325.0,541
3,2154.0,263
4,0.0,285
9,3568.0,418
3,2673.0,312
4,3288.0,423
4,1420.0,273
7,2678.0,96
3,3060.0,485
5,1714.0,339
4,1386.0,611
9,414.0,241
2,810.0,200
2,2804.0,703
4,240.0,72
5,1321.0,244
3,1668.0,700
3,0.0,202
4,1479.0,357
5,3444.0,528
5,0.0,137
3,3250.0,416
3,0.0,184
3,0.0,74
3,0.0,341
3,1280.0,196
3,3370.0,549
6,3214.0,438
3,1230.0,57
7,1677.0,267
4,1760.0,59
7,3528.0,309
4,363.0,368
2,0.0,317
2,0.0,317
2,2698.0,468
5,0.0,194
2,2630.0,429
4,2842.0,153
4,875.0,77
5,3840.0,459
4,2624.0,381
5,1525.0,53
5,0.0,208
3,0.0,106
3,3071.0,496
4,1764.0,646
7,1392.0,88
2,2445.0,556
5,2312.0,14
3,1564.0,251
5,0.0,177
3,735.0,224
5,3523.0,389
3,0.0,37
4,4671.0,522
2,0.0,88
7,0.0,27
6,3690.0,590
5,2083.0,184
2,3145.0,613
5,520.0,202
2,3498.0,569
3,4362.0,692
3,0.0,141
5,2048.0,105
3,0.0,79
5,365.0,188
4,3456.0,511
3,0.0,160
3,0.0,311
6,2922.0,312
4,1838.0,282
3,800.0,516
7,645.0,80
2,3063.0,715
4,3200.0,618
5,1962.0,45
4,0.0,170
4,0.0,50
3,0.0,138
5,0.0,210
2,2414.0,593
4,0.0,191
4,2630.0,513
5,1283.0,258
7,4390.0,467
5,1024.0,163
4,3624.0,539
3,0.0,23
3,2187.0,263
5,2762.0,398
5,483.0,94
3,3376.0,401
3,0.0,7
4,2334.0,367
2,0.0,135
4,1068.0,172
4,1870.0,135
7,2400.0,74
2,0.0,328
4,2184.0,311
5,2636.0,18
5,3627.0,483
4,960.0,62
5,3489.0,446
3,2394.0,676
6,0.0,148
5,2010.0,38
3,1312.0,673
8,1157.0,9
2,3085.0,634
2,3250.0,369
4,1363.0,249
2,0.0,45
6,2935.0,348
5,0.0,278
5,1024.0,181
4,0.0,24
5,2990.0,139
2,1320.0,208
4,3540.0,477
2,3141.0,620
5,1302.0,76
5,1530.0,105
4,2580.0,382
5,3627.0,419
5,1800.0,167
7,3795.0,398
6,297.0,41
3,816.0,67
4,0.0,4
5,960.0,209
6,0.0,221
5,3242.0,375
5,2529.0,338
3,2368.0,200
3,0.0,27
4,0.0,83
8,1053.0,21
4,3180.0,401
6,1612.0,77
2,0.0,45
6,2295.0,198
4,1190.0,303
4,0.0,284
2,1260.0,8
4,2870.0,220
2,700.0,177
4,0.0,161
4,0.0,68
4,3664.0,554
6,490.0,35
3,3206.0,594
7,2784.0,481
3,3398.0,434
25,6908.0,11
5,0.0,22
2,3144.0,565
6,0.0,34
8,3621.0,145
6,1332.0,99
3,1016.0,164
2,2595.0,458
4,1564.0,278
5,1330.0,142
3,2196.0,344
5,792.0,145
4,2738.0,148
4,3140.0,145
5,510.0,5
8,526.0,20
4,0.0,109
3,4906.0,693
3,1418.0,404
6,1607.0,70
6,915.0,174
4,0.0,119
6,3129.0,26
3,0.0,17
3,910.0,321
4,1960.0,208
6,0.0,12
7,3388.0,629
5,0.0,94
4,2410.0,2
3,2040.0,342
8,2274.0,50
3,0.0,23
5,0.0,121
5,3216.0,222
5,0.0,50
5,3043.0,119
6,0.0,37
7,1162.0,26
5,0.0,16
4,0.0,285
9,0.0,16
5,2742.0,155
5,3282.0,32
2,1085.0,78
8,945.0,17
3,2310.0,62
4,1225.0,47
4,1420.0,345
5,0.0,179
5,0.0,275
3,779.0,241
4,0.0,207
2,3050.0,411
2,0.0,53
2,0.0,122
3,1110.0,155
5,1652.0,99
4,0.0,170
6,3462.0,86
3,3194.0,396
6,1108.0,98
5,0.0,105
6,1308.0,19
2,3078.0,694
2,3078.0,543
4,2176.0,220
3,0.0,15
5,1245.0,134
4,1050.0,96
4,3670.0,584
2,2240.0,599
4,1150.0,20
2,3190.0,384
6,710.0,95
7,3673.0,494
3,2713.0,282
6,972.0,349
4,864.0,34
12,264.0,182
2,3168.0,591
3,1477.0,190
3,3424.0,561
6,2064.0,188
7,1047.0,12
4,1472.0,228
5,1037.0,87
4,0.0,119
8,4720.0,46
3,0.0,65
7,3200.0,1
3,0.0,2
3,0.0,96
3,3366.0,555
2,1743.0,110
2,3281.0,417
2,3281.0,417
3,985.0,176
7,1709.0,201
6,0.0,121
4,1628.0,50
2,3255.0,487
2,3255.0,522
4,3302.0,375
5,1440.0,28
6,3273.0,141
4,3335.0,402
2,0.0,231
4,972.0,156
4,1541.0,109
3,0.0,48
5,512.0,32
5,2673.0,109
5,0.0,93
4,3153.0,584
5,1847.0,383
6,4005.0,222
4,1600.0,271
2,0.0,136
2,0.0,141
5,1754.0,363
2,0.0,108
3,2948.0,365
3,2367.0,549
6,2626.0,337
4,0.0,247
3,0.0,187
5,283.0,166
5,2560.0,269
5,2256.0,100
3,2527.0,4
4,0.0,172
2,0.0,164
7,3442.0,321
4,0.0,4
3,2190.0,12
6,1160.0,24
6,2520.0,216
2,1778.0,569
3,0.0,68
2,2762.0,613
5,705.0,227
6,1380.0,99
3,0.0,52
7,1587.0,172
3,1848.0,326
6,3358.0,438
2,0.0,121
4,735.0,44
6,3032.0,471
7,826.0,38
7,1995.0,70
4,0.0,200
4,3223.0,632
7,0.0,69
2,1190.0,219
5,2040.0,628
5,2258.0,172
5,2974.0,274
4,2484.0,326
2,0.0,216
2,1988.0,605
2,2921.0,395
4,3561.0,596
3,2870.0,511
5,1400.0,216
3,0.0,7
4,3437.0,510
4,3243.0,395
4,0.0,60
3,2136.0,81
3,1353.0,9
3,480.0,116
3,2873.0,658
3,1542.0,175
2,0.0,34
4,603.0,238
5,0.0,78
2,3780.0,381
6,0.0,212
4,0.0,4
5,0.0,39
4,2410.0,301
3,2980.0,435
5,1010.0,357
3,0.0,70
4,0.0,27
7,1441.0,70
6,0.0,6
4,1980.0,16
4,1552.0,253
2,1488.0,27
4,2967.0,108
7,3464.0,346
2,3210.0,557
3,2772.0,527
3,0.0,222
6,2257.0,31
2,0.0,118
5,3426.0,448
3,2120.0,487
5,768.0,103
3,1785.0,108
3,3272.0,674
7,1999.0,92
2,2988.0,501
3,283.0,47
3,0.0,359
7,560.0,37
3,2625.0,359
5,2511.0,431
5,1730.0,14
5,0.0,73
2,0.0,65
5,2180.0,334
3,1555.0,194
7,1958.0,17
4,3239.0,468
3,0.0,35
4,0.0,156
6,1948.0,281
3,0.0,214
5,0.0,130
6,1478.0,50
4,768.0,222
6,3853.0,502
5,0.0,30
4,2833.0,380
6,0.0,100
5,2372.0,217
4,3699.0,643
6,3490.0,346
4,2580.0,218
4,263.0,10
10,4095.0,185
3,545.0,46
4,2026.0,322
6,2358.0,9
3,2000.0,488
4,0.0,176
7,1944.0,188
3,0.0,5
2,0.0,214
2,2834.0,690
3,3213.0,386
5,2280.0,307
3,2211.0,540
2,2272.0,581
4,1980.0,359
4,905.0,347
4,0.0,13
5,3812.0,613
5,1505.0,11
3,1215.0,356
6,2743.0,111
5,2581.0,355
5,1363.0,168
4,842.0,106
3,952.0,166
5,510.0,186
5,576.0,203
4,0.0,14
6,0.0,41
7,3156.0,425
4,1026.0,138
2,2895.0,469
2,3298.0,492
2,3298.0,619
3,2048.0,34
4,3118.0,345
5,632.0,65
2,2928.0,574
2,1280.0,217
2,2928.0,592
4,1460.0,122
3,1032.0,282
3,1666.0,156
8,3681.0,419
4,553.0,224
4,3566.0,653
3,3360.0,451
3,3079.0,520
3,1400.0,9
2,3540.0,696
5,1323.0,100
4,4080.0,686
5,3038.0,305
4,760.0,140
7,950.0,206
4,0.0,314
4,0.0,246
7,679.0,151
4,4105.0,44
4,2901.0,418
2,0.0,319
3,3252.0,478
4,2944.0,143
2,0.0,94
3,2010.0,168
3,2420.0,219
4,3404.0,455
3,3293.0,582
3,0.0,21
3,0.0,286
